FE,N,Eval,sigma,Iteration,Alg
1000399,100,Rastrigin,1000,16,cma-es-ppmf-dp-2-pt-0.1
4679,2,Schaffer,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4431,2,Schaffer,0.01,16,cma-es-ppmf-dp-2-pt-0.1
4239,2,Schaffer,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3895,2,Schaffer,1,16,cma-es-ppmf-dp-2-pt-0.1
3423,2,Schaffer,10,16,cma-es-ppmf-dp-2-pt-0.1
3031,2,Schaffer,100,16,cma-es-ppmf-dp-2-pt-0.1
2687,2,Schaffer,1000,16,cma-es-ppmf-dp-2-pt-0.1
17679,5,Schaffer,0.001,16,cma-es-ppmf-dp-2-pt-0.1
16399,5,Schaffer,0.01,16,cma-es-ppmf-dp-2-pt-0.1
15199,5,Schaffer,0.1,16,cma-es-ppmf-dp-2-pt-0.1
13599,5,Schaffer,1,16,cma-es-ppmf-dp-2-pt-0.1
13599,5,Schaffer,10,16,cma-es-ppmf-dp-2-pt-0.1
11899,5,Schaffer,100,16,cma-es-ppmf-dp-2-pt-0.1
9899,5,Schaffer,1000,16,cma-es-ppmf-dp-2-pt-0.1
59399,10,Schaffer,0.001,16,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,0.01,16,cma-es-ppmf-dp-2-pt-0.1
53199,10,Schaffer,0.1,16,cma-es-ppmf-dp-2-pt-0.1
59239,10,Schaffer,1,16,cma-es-ppmf-dp-2-pt-0.1
45519,10,Schaffer,10,16,cma-es-ppmf-dp-2-pt-0.1
82119,10,Schaffer,100,16,cma-es-ppmf-dp-2-pt-0.1
54919,10,Schaffer,1000,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,16,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,16,cma-es-ppmf-dp-2-pt-0.1
4567,2,Schwefel,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4279,2,Schwefel,0.01,16,cma-es-ppmf-dp-2-pt-0.1
3983,2,Schwefel,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3559,2,Schwefel,1,16,cma-es-ppmf-dp-2-pt-0.1
3135,2,Schwefel,10,16,cma-es-ppmf-dp-2-pt-0.1
2927,2,Schwefel,100,16,cma-es-ppmf-dp-2-pt-0.1
2687,2,Schwefel,1000,16,cma-es-ppmf-dp-2-pt-0.1
5359,5,Schwefel,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4959,5,Schwefel,0.01,16,cma-es-ppmf-dp-2-pt-0.1
4739,5,Schwefel,0.1,16,cma-es-ppmf-dp-2-pt-0.1
5259,5,Schwefel,1,16,cma-es-ppmf-dp-2-pt-0.1
4939,5,Schwefel,10,16,cma-es-ppmf-dp-2-pt-0.1
5259,5,Schwefel,100,16,cma-es-ppmf-dp-2-pt-0.1
5039,5,Schwefel,1000,16,cma-es-ppmf-dp-2-pt-0.1
7439,10,Schwefel,0.001,16,cma-es-ppmf-dp-2-pt-0.1
6919,10,Schwefel,0.01,16,cma-es-ppmf-dp-2-pt-0.1
6919,10,Schwefel,0.1,16,cma-es-ppmf-dp-2-pt-0.1
6759,10,Schwefel,1,16,cma-es-ppmf-dp-2-pt-0.1
6479,10,Schwefel,10,16,cma-es-ppmf-dp-2-pt-0.1
6719,10,Schwefel,100,16,cma-es-ppmf-dp-2-pt-0.1
6999,10,Schwefel,1000,16,cma-es-ppmf-dp-2-pt-0.1
260519,30,Schwefel,0.001,16,cma-es-ppmf-dp-2-pt-0.1
183479,30,Schwefel,0.01,16,cma-es-ppmf-dp-2-pt-0.1
233159,30,Schwefel,0.1,16,cma-es-ppmf-dp-2-pt-0.1
197879,30,Schwefel,1,16,cma-es-ppmf-dp-2-pt-0.1
147359,30,Schwefel,10,16,cma-es-ppmf-dp-2-pt-0.1
194159,30,Schwefel,100,16,cma-es-ppmf-dp-2-pt-0.1
176039,30,Schwefel,1000,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,16,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,16,cma-es-ppmf-dp-2-pt-0.1
4615,2,Griewank,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4215,2,Griewank,0.01,16,cma-es-ppmf-dp-2-pt-0.1
3783,2,Griewank,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3615,2,Griewank,1,16,cma-es-ppmf-dp-2-pt-0.1
3263,2,Griewank,10,16,cma-es-ppmf-dp-2-pt-0.1
2895,2,Griewank,100,16,cma-es-ppmf-dp-2-pt-0.1
2743,2,Griewank,1000,16,cma-es-ppmf-dp-2-pt-0.1
18679,5,Griewank,0.001,16,cma-es-ppmf-dp-2-pt-0.1
17179,5,Griewank,0.01,16,cma-es-ppmf-dp-2-pt-0.1
16699,5,Griewank,0.1,16,cma-es-ppmf-dp-2-pt-0.1
14979,5,Griewank,1,16,cma-es-ppmf-dp-2-pt-0.1
13399,5,Griewank,10,16,cma-es-ppmf-dp-2-pt-0.1
11819,5,Griewank,100,16,cma-es-ppmf-dp-2-pt-0.1
12259,5,Griewank,1000,16,cma-es-ppmf-dp-2-pt-0.1
4679,10,Griewank,0.001,16,cma-es-ppmf-dp-2-pt-0.1
5599,10,Griewank,0.01,16,cma-es-ppmf-dp-2-pt-0.1
4399,10,Griewank,0.1,16,cma-es-ppmf-dp-2-pt-0.1
7359,10,Griewank,1,16,cma-es-ppmf-dp-2-pt-0.1
4359,10,Griewank,10,16,cma-es-ppmf-dp-2-pt-0.1
11119,10,Griewank,100,16,cma-es-ppmf-dp-2-pt-0.1
5319,10,Griewank,1000,16,cma-es-ppmf-dp-2-pt-0.1
23639,30,Griewank,0.001,16,cma-es-ppmf-dp-2-pt-0.1
21959,30,Griewank,0.01,16,cma-es-ppmf-dp-2-pt-0.1
20039,30,Griewank,0.1,16,cma-es-ppmf-dp-2-pt-0.1
20279,30,Griewank,1,16,cma-es-ppmf-dp-2-pt-0.1
15959,30,Griewank,10,16,cma-es-ppmf-dp-2-pt-0.1
17039,30,Griewank,100,16,cma-es-ppmf-dp-2-pt-0.1
19919,30,Griewank,1000,16,cma-es-ppmf-dp-2-pt-0.1
500199,50,Griewank,0.001,16,cma-es-ppmf-dp-2-pt-0.1
58999,50,Griewank,0.01,16,cma-es-ppmf-dp-2-pt-0.1
54999,50,Griewank,0.1,16,cma-es-ppmf-dp-2-pt-0.1
49399,50,Griewank,1,16,cma-es-ppmf-dp-2-pt-0.1
41399,50,Griewank,10,16,cma-es-ppmf-dp-2-pt-0.1
39399,50,Griewank,100,16,cma-es-ppmf-dp-2-pt-0.1
43399,50,Griewank,1000,16,cma-es-ppmf-dp-2-pt-0.1
211199,100,Griewank,0.001,16,cma-es-ppmf-dp-2-pt-0.1
213199,100,Griewank,0.01,16,cma-es-ppmf-dp-2-pt-0.1
202799,100,Griewank,0.1,16,cma-es-ppmf-dp-2-pt-0.1
187599,100,Griewank,1,16,cma-es-ppmf-dp-2-pt-0.1
159999,100,Griewank,10,16,cma-es-ppmf-dp-2-pt-0.1
156799,100,Griewank,100,16,cma-es-ppmf-dp-2-pt-0.1
165199,100,Griewank,1000,16,cma-es-ppmf-dp-2-pt-0.1
4431,2,Rastrigin,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4167,2,Rastrigin,0.01,17,cma-es-ppmf-dp-2-pt-0.1
3895,2,Rastrigin,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3535,2,Rastrigin,1,17,cma-es-ppmf-dp-2-pt-0.1
3359,2,Rastrigin,10,17,cma-es-ppmf-dp-2-pt-0.1
2935,2,Rastrigin,100,17,cma-es-ppmf-dp-2-pt-0.1
2663,2,Rastrigin,1000,17,cma-es-ppmf-dp-2-pt-0.1
19439,5,Rastrigin,0.001,17,cma-es-ppmf-dp-2-pt-0.1
16739,5,Rastrigin,0.01,17,cma-es-ppmf-dp-2-pt-0.1
15679,5,Rastrigin,0.1,17,cma-es-ppmf-dp-2-pt-0.1
14339,5,Rastrigin,1,17,cma-es-ppmf-dp-2-pt-0.1
14299,5,Rastrigin,10,17,cma-es-ppmf-dp-2-pt-0.1
12119,5,Rastrigin,100,17,cma-es-ppmf-dp-2-pt-0.1
11019,5,Rastrigin,1000,17,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.001,17,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.01,17,cma-es-ppmf-dp-2-pt-0.1
77359,10,Rastrigin,0.1,17,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,1,17,cma-es-ppmf-dp-2-pt-0.1
63999,10,Rastrigin,10,17,cma-es-ppmf-dp-2-pt-0.1
64559,10,Rastrigin,100,17,cma-es-ppmf-dp-2-pt-0.1
49319,10,Rastrigin,1000,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,17,cma-es-ppmf-dp-2-pt-0.1
4631,2,Schaffer,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4487,2,Schaffer,0.01,17,cma-es-ppmf-dp-2-pt-0.1
4023,2,Schaffer,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3911,2,Schaffer,1,17,cma-es-ppmf-dp-2-pt-0.1
3447,2,Schaffer,10,17,cma-es-ppmf-dp-2-pt-0.1
3023,2,Schaffer,100,17,cma-es-ppmf-dp-2-pt-0.1
2871,2,Schaffer,1000,17,cma-es-ppmf-dp-2-pt-0.1
19179,5,Schaffer,0.001,17,cma-es-ppmf-dp-2-pt-0.1
16199,5,Schaffer,0.01,17,cma-es-ppmf-dp-2-pt-0.1
15379,5,Schaffer,0.1,17,cma-es-ppmf-dp-2-pt-0.1
14339,5,Schaffer,1,17,cma-es-ppmf-dp-2-pt-0.1
12679,5,Schaffer,10,17,cma-es-ppmf-dp-2-pt-0.1
11259,5,Schaffer,100,17,cma-es-ppmf-dp-2-pt-0.1
10859,5,Schaffer,1000,17,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,0.001,17,cma-es-ppmf-dp-2-pt-0.1
83959,10,Schaffer,0.01,17,cma-es-ppmf-dp-2-pt-0.1
70839,10,Schaffer,0.1,17,cma-es-ppmf-dp-2-pt-0.1
61279,10,Schaffer,1,17,cma-es-ppmf-dp-2-pt-0.1
91159,10,Schaffer,10,17,cma-es-ppmf-dp-2-pt-0.1
54759,10,Schaffer,100,17,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,1000,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,17,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,17,cma-es-ppmf-dp-2-pt-0.1
4543,2,Schwefel,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4255,2,Schwefel,0.01,17,cma-es-ppmf-dp-2-pt-0.1
4031,2,Schwefel,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3479,2,Schwefel,1,17,cma-es-ppmf-dp-2-pt-0.1
3063,2,Schwefel,10,17,cma-es-ppmf-dp-2-pt-0.1
2863,2,Schwefel,100,17,cma-es-ppmf-dp-2-pt-0.1
2639,2,Schwefel,1000,17,cma-es-ppmf-dp-2-pt-0.1
4959,5,Schwefel,0.001,17,cma-es-ppmf-dp-2-pt-0.1
5339,5,Schwefel,0.01,17,cma-es-ppmf-dp-2-pt-0.1
4859,5,Schwefel,0.1,17,cma-es-ppmf-dp-2-pt-0.1
5619,5,Schwefel,1,17,cma-es-ppmf-dp-2-pt-0.1
4859,5,Schwefel,10,17,cma-es-ppmf-dp-2-pt-0.1
4819,5,Schwefel,100,17,cma-es-ppmf-dp-2-pt-0.1
5059,5,Schwefel,1000,17,cma-es-ppmf-dp-2-pt-0.1
7359,10,Schwefel,0.001,17,cma-es-ppmf-dp-2-pt-0.1
7279,10,Schwefel,0.01,17,cma-es-ppmf-dp-2-pt-0.1
7079,10,Schwefel,0.1,17,cma-es-ppmf-dp-2-pt-0.1
6959,10,Schwefel,1,17,cma-es-ppmf-dp-2-pt-0.1
6479,10,Schwefel,10,17,cma-es-ppmf-dp-2-pt-0.1
7039,10,Schwefel,100,17,cma-es-ppmf-dp-2-pt-0.1
7199,10,Schwefel,1000,17,cma-es-ppmf-dp-2-pt-0.1
203279,30,Schwefel,0.001,17,cma-es-ppmf-dp-2-pt-0.1
197279,30,Schwefel,0.01,17,cma-es-ppmf-dp-2-pt-0.1
234599,30,Schwefel,0.1,17,cma-es-ppmf-dp-2-pt-0.1
225599,30,Schwefel,1,17,cma-es-ppmf-dp-2-pt-0.1
216359,30,Schwefel,10,17,cma-es-ppmf-dp-2-pt-0.1
179399,30,Schwefel,100,17,cma-es-ppmf-dp-2-pt-0.1
202799,30,Schwefel,1000,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,17,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,17,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,17,cma-es-ppmf-dp-2-pt-0.1
4719,2,Griewank,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4407,2,Griewank,0.01,17,cma-es-ppmf-dp-2-pt-0.1
3983,2,Griewank,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3583,2,Griewank,1,17,cma-es-ppmf-dp-2-pt-0.1
3191,2,Griewank,10,17,cma-es-ppmf-dp-2-pt-0.1
2927,2,Griewank,100,17,cma-es-ppmf-dp-2-pt-0.1
2679,2,Griewank,1000,17,cma-es-ppmf-dp-2-pt-0.1
18479,5,Griewank,0.001,17,cma-es-ppmf-dp-2-pt-0.1
18819,5,Griewank,0.01,17,cma-es-ppmf-dp-2-pt-0.1
15699,5,Griewank,0.1,17,cma-es-ppmf-dp-2-pt-0.1
14559,5,Griewank,1,17,cma-es-ppmf-dp-2-pt-0.1
13859,5,Griewank,10,17,cma-es-ppmf-dp-2-pt-0.1
12179,5,Griewank,100,17,cma-es-ppmf-dp-2-pt-0.1
11859,5,Griewank,1000,17,cma-es-ppmf-dp-2-pt-0.1
6759,10,Griewank,0.001,17,cma-es-ppmf-dp-2-pt-0.1
7599,10,Griewank,0.01,17,cma-es-ppmf-dp-2-pt-0.1
11279,10,Griewank,0.1,17,cma-es-ppmf-dp-2-pt-0.1
4519,10,Griewank,1,17,cma-es-ppmf-dp-2-pt-0.1
6079,10,Griewank,10,17,cma-es-ppmf-dp-2-pt-0.1
4879,10,Griewank,100,17,cma-es-ppmf-dp-2-pt-0.1
5519,10,Griewank,1000,17,cma-es-ppmf-dp-2-pt-0.1
22559,30,Griewank,0.001,17,cma-es-ppmf-dp-2-pt-0.1
21719,30,Griewank,0.01,17,cma-es-ppmf-dp-2-pt-0.1
19919,30,Griewank,0.1,17,cma-es-ppmf-dp-2-pt-0.1
20039,30,Griewank,1,17,cma-es-ppmf-dp-2-pt-0.1
15599,30,Griewank,10,17,cma-es-ppmf-dp-2-pt-0.1
17039,30,Griewank,100,17,cma-es-ppmf-dp-2-pt-0.1
18239,30,Griewank,1000,17,cma-es-ppmf-dp-2-pt-0.1
59599,50,Griewank,0.001,17,cma-es-ppmf-dp-2-pt-0.1
56599,50,Griewank,0.01,17,cma-es-ppmf-dp-2-pt-0.1
54199,50,Griewank,0.1,17,cma-es-ppmf-dp-2-pt-0.1
49599,50,Griewank,1,17,cma-es-ppmf-dp-2-pt-0.1
42399,50,Griewank,10,17,cma-es-ppmf-dp-2-pt-0.1
38599,50,Griewank,100,17,cma-es-ppmf-dp-2-pt-0.1
44199,50,Griewank,1000,17,cma-es-ppmf-dp-2-pt-0.1
210799,100,Griewank,0.001,17,cma-es-ppmf-dp-2-pt-0.1
213599,100,Griewank,0.01,17,cma-es-ppmf-dp-2-pt-0.1
199199,100,Griewank,0.1,17,cma-es-ppmf-dp-2-pt-0.1
182399,100,Griewank,1,17,cma-es-ppmf-dp-2-pt-0.1
160799,100,Griewank,10,17,cma-es-ppmf-dp-2-pt-0.1
153199,100,Griewank,100,17,cma-es-ppmf-dp-2-pt-0.1
165599,100,Griewank,1000,17,cma-es-ppmf-dp-2-pt-0.1
4511,2,Rastrigin,0.001,18,cma-es-ppmf-dp-2-pt-0.1
4119,2,Rastrigin,0.01,18,cma-es-ppmf-dp-2-pt-0.1
3927,2,Rastrigin,0.1,18,cma-es-ppmf-dp-2-pt-0.1
3671,2,Rastrigin,1,18,cma-es-ppmf-dp-2-pt-0.1
3263,2,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
2919,2,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
2679,2,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
18319,5,Rastrigin,0.001,18,cma-es-ppmf-dp-2-pt-0.1
16819,5,Rastrigin,0.01,18,cma-es-ppmf-dp-2-pt-0.1
16479,5,Rastrigin,0.1,18,cma-es-ppmf-dp-2-pt-0.1
14579,5,Rastrigin,1,18,cma-es-ppmf-dp-2-pt-0.1
13039,5,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
11499,5,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
10519,5,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
95879,10,Rastrigin,0.001,18,cma-es-ppmf-dp-2-pt-0.1
93279,10,Rastrigin,0.01,18,cma-es-ppmf-dp-2-pt-0.1
57719,10,Rastrigin,0.1,18,cma-es-ppmf-dp-2-pt-0.1
54279,10,Rastrigin,1,18,cma-es-ppmf-dp-2-pt-0.1
95119,10,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
47599,10,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,18,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,18,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,18,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,18,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,18,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,18,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,18,cma-es-ppmf-dp-2-pt-0.1
4575,2,Schaffer,0.001,18,cma-es-ppmf-dp-2-pt-0.1
4367,2,Schaffer,0.01,18,cma-es-ppmf-dp-2-pt-0.1
3983,2,Schaffer,0.1,18,cma-es-ppmf-dp-2-pt-0.1
3775,2,Schaffer,1,18,cma-es-ppmf-dp-2-pt-0.1
3255,2,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
3191,2,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
2703,2,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
17179,5,Schaffer,0.001,18,cma-es-ppmf-dp-2-pt-0.1
16619,5,Schaffer,0.01,18,cma-es-ppmf-dp-2-pt-0.1
15639,5,Schaffer,0.1,18,cma-es-ppmf-dp-2-pt-0.1
13479,5,Schaffer,1,18,cma-es-ppmf-dp-2-pt-0.1
12399,5,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
11539,5,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
11879,5,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
75919,10,Schaffer,0.001,18,cma-es-ppmf-dp-2-pt-0.1
83559,10,Schaffer,0.01,18,cma-es-ppmf-dp-2-pt-0.1
62679,10,Schaffer,0.1,18,cma-es-ppmf-dp-2-pt-0.1
64879,10,Schaffer,1,18,cma-es-ppmf-dp-2-pt-0.1
57919,10,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
42239,10,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
43919,10,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,18,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,18,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,18,cma-es-ppmf-dp-2-pt-0.1
