FE,N,Eval,lambda,Iteration,Alg
300092,30,Rastrigin,200,13,cma-es-ppmf-dp-2-pt-0.1
300096,30,Rastrigin,300,13,cma-es-ppmf-dp-2-pt-0.1
300348,30,Rastrigin,400,13,cma-es-ppmf-dp-2-pt-0.1
300098,30,Rastrigin,500,13,cma-es-ppmf-dp-2-pt-0.1
111110,30,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
500004,50,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
500003,50,Rastrigin,50,13,cma-es-ppmf-dp-2-pt-0.1
500050,50,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
500087,50,Rastrigin,200,13,cma-es-ppmf-dp-2-pt-0.1
500261,50,Rastrigin,300,13,cma-es-ppmf-dp-2-pt-0.1
500046,50,Rastrigin,400,13,cma-es-ppmf-dp-2-pt-0.1
500498,50,Rastrigin,500,13,cma-es-ppmf-dp-2-pt-0.1
500499,50,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
551990,100,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Rastrigin,50,13,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Rastrigin,200,13,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Rastrigin,300,13,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Rastrigin,400,13,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Rastrigin,500,13,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
3519,2,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
5864,2,Schaffer,50,13,cma-es-ppmf-dp-2-pt-0.1
8685,2,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
12863,2,Schaffer,200,13,cma-es-ppmf-dp-2-pt-0.1
7524,2,Schaffer,300,13,cma-es-ppmf-dp-2-pt-0.1
20049,2,Schaffer,400,13,cma-es-ppmf-dp-2-pt-0.1
12023,2,Schaffer,500,13,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
15234,5,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
14891,5,Schaffer,50,13,cma-es-ppmf-dp-2-pt-0.1
22118,5,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
42410,5,Schaffer,200,13,cma-es-ppmf-dp-2-pt-0.1
38226,5,Schaffer,300,13,cma-es-ppmf-dp-2-pt-0.1
45312,5,Schaffer,400,13,cma-es-ppmf-dp-2-pt-0.1
50099,5,Schaffer,500,13,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
86624,10,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
67880,10,Schaffer,50,13,cma-es-ppmf-dp-2-pt-0.1
60296,10,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
100097,10,Schaffer,200,13,cma-es-ppmf-dp-2-pt-0.1
100232,10,Schaffer,300,13,cma-es-ppmf-dp-2-pt-0.1
100249,10,Schaffer,400,13,cma-es-ppmf-dp-2-pt-0.1
100199,10,Schaffer,500,13,cma-es-ppmf-dp-2-pt-0.1
100099,10,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
206260,30,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
300032,30,Schaffer,50,13,cma-es-ppmf-dp-2-pt-0.1
300070,30,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
300092,30,Schaffer,200,13,cma-es-ppmf-dp-2-pt-0.1
300096,30,Schaffer,300,13,cma-es-ppmf-dp-2-pt-0.1
300348,30,Schaffer,400,13,cma-es-ppmf-dp-2-pt-0.1
300098,30,Schaffer,500,13,cma-es-ppmf-dp-2-pt-0.1
300299,30,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
71939,50,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schaffer,50,13,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schaffer,200,13,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schaffer,300,13,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schaffer,400,13,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schaffer,500,13,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
588125,100,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schaffer,50,13,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schaffer,200,13,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schaffer,300,13,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schaffer,400,13,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schaffer,500,13,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
3409,2,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
4334,2,Schwefel,50,13,cma-es-ppmf-dp-2-pt-0.1
5857,2,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
9245,2,Schwefel,200,13,cma-es-ppmf-dp-2-pt-0.1
13544,2,Schwefel,300,13,cma-es-ppmf-dp-2-pt-0.1
16039,2,Schwefel,400,13,cma-es-ppmf-dp-2-pt-0.1
19538,2,Schwefel,500,13,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
13573,5,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
6323,5,Schwefel,50,13,cma-es-ppmf-dp-2-pt-0.1
9493,5,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
15074,5,Schwefel,200,13,cma-es-ppmf-dp-2-pt-0.1
20768,5,Schwefel,300,13,cma-es-ppmf-dp-2-pt-0.1
26064,5,Schwefel,400,13,cma-es-ppmf-dp-2-pt-0.1
31562,5,Schwefel,500,13,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
10636,10,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
8057,10,Schwefel,50,13,cma-es-ppmf-dp-2-pt-0.1
13230,10,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
22511,10,Schwefel,200,13,cma-es-ppmf-dp-2-pt-0.1
31002,10,Schwefel,300,13,cma-es-ppmf-dp-2-pt-0.1
38896,10,Schwefel,400,13,cma-es-ppmf-dp-2-pt-0.1
46091,10,Schwefel,500,13,cma-es-ppmf-dp-2-pt-0.1
82081,10,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
22835,30,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
165902,30,Schwefel,50,13,cma-es-ppmf-dp-2-pt-0.1
177355,30,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
114167,30,Schwefel,200,13,cma-es-ppmf-dp-2-pt-0.1
171569,30,Schwefel,300,13,cma-es-ppmf-dp-2-pt-0.1
232980,30,Schwefel,400,13,cma-es-ppmf-dp-2-pt-0.1
78656,30,Schwefel,500,13,cma-es-ppmf-dp-2-pt-0.1
141140,30,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
67748,50,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schwefel,50,13,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schwefel,200,13,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schwefel,300,13,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schwefel,400,13,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schwefel,500,13,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
562055,100,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schwefel,50,13,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schwefel,200,13,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schwefel,300,13,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schwefel,400,13,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schwefel,500,13,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
3321,2,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
6068,2,Griewank,50,13,cma-es-ppmf-dp-2-pt-0.1
9190,2,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
16883,2,Griewank,200,13,cma-es-ppmf-dp-2-pt-0.1
20166,2,Griewank,300,13,cma-es-ppmf-dp-2-pt-0.1
20049,2,Griewank,400,13,cma-es-ppmf-dp-2-pt-0.1
20039,2,Griewank,500,13,cma-es-ppmf-dp-2-pt-0.1
20019,2,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
13793,5,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
19124,5,Griewank,50,13,cma-es-ppmf-dp-2-pt-0.1
22421,5,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
44621,5,Griewank,200,13,cma-es-ppmf-dp-2-pt-0.1
21069,5,Griewank,300,13,cma-es-ppmf-dp-2-pt-0.1
20049,5,Griewank,400,13,cma-es-ppmf-dp-2-pt-0.1
25550,5,Griewank,500,13,cma-es-ppmf-dp-2-pt-0.1
39038,5,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
8139,10,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
5099,10,Griewank,50,13,cma-es-ppmf-dp-2-pt-0.1
7776,10,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
13064,10,Griewank,200,13,cma-es-ppmf-dp-2-pt-0.1
18059,10,Griewank,300,13,cma-es-ppmf-dp-2-pt-0.1
22856,10,Griewank,400,13,cma-es-ppmf-dp-2-pt-0.1
27554,10,Griewank,500,13,cma-es-ppmf-dp-2-pt-0.1
52051,10,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
300002,30,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
10811,30,Griewank,50,13,cma-es-ppmf-dp-2-pt-0.1
16765,30,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
24722,30,Griewank,200,13,cma-es-ppmf-dp-2-pt-0.1
32808,30,Griewank,300,13,cma-es-ppmf-dp-2-pt-0.1
39297,30,Griewank,400,13,cma-es-ppmf-dp-2-pt-0.1
46091,30,Griewank,500,13,cma-es-ppmf-dp-2-pt-0.1
79078,30,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
71719,50,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
21776,50,Griewank,50,13,cma-es-ppmf-dp-2-pt-0.1
32622,50,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
49847,50,Griewank,200,13,cma-es-ppmf-dp-2-pt-0.1
64112,50,Griewank,300,13,cma-es-ppmf-dp-2-pt-0.1
74986,50,Griewank,400,13,cma-es-ppmf-dp-2-pt-0.1
87173,50,Griewank,500,13,cma-es-ppmf-dp-2-pt-0.1
129128,50,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
495142,100,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
51101,100,Griewank,50,13,cma-es-ppmf-dp-2-pt-0.1
76557,100,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
116981,100,Griewank,200,13,cma-es-ppmf-dp-2-pt-0.1
151703,100,Griewank,300,13,cma-es-ppmf-dp-2-pt-0.1
184860,100,Griewank,400,13,cma-es-ppmf-dp-2-pt-0.1
209417,100,Griewank,500,13,cma-es-ppmf-dp-2-pt-0.1
326325,100,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
3365,2,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
5864,2,Rastrigin,50,14,cma-es-ppmf-dp-2-pt-0.1
11210,2,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
18491,2,Rastrigin,200,14,cma-es-ppmf-dp-2-pt-0.1
11738,2,Rastrigin,300,14,cma-es-ppmf-dp-2-pt-0.1
16841,2,Rastrigin,400,14,cma-es-ppmf-dp-2-pt-0.1
19538,2,Rastrigin,500,14,cma-es-ppmf-dp-2-pt-0.1
20019,2,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
14750,5,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
16217,5,Rastrigin,50,14,cma-es-ppmf-dp-2-pt-0.1
25653,5,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
15677,5,Rastrigin,200,14,cma-es-ppmf-dp-2-pt-0.1
16253,5,Rastrigin,300,14,cma-es-ppmf-dp-2-pt-0.1
19648,5,Rastrigin,400,14,cma-es-ppmf-dp-2-pt-0.1
23045,5,Rastrigin,500,14,cma-es-ppmf-dp-2-pt-0.1
43042,5,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
60961,10,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
100010,10,Rastrigin,50,14,cma-es-ppmf-dp-2-pt-0.1
57872,10,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
22913,10,Rastrigin,200,14,cma-es-ppmf-dp-2-pt-0.1
25584,10,Rastrigin,300,14,cma-es-ppmf-dp-2-pt-0.1
30074,10,Rastrigin,400,14,cma-es-ppmf-dp-2-pt-0.1
100199,10,Rastrigin,500,14,cma-es-ppmf-dp-2-pt-0.1
62061,10,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
23352,30,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
300032,30,Rastrigin,50,14,cma-es-ppmf-dp-2-pt-0.1
300070,30,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
300092,30,Rastrigin,200,14,cma-es-ppmf-dp-2-pt-0.1
300096,30,Rastrigin,300,14,cma-es-ppmf-dp-2-pt-0.1
300348,30,Rastrigin,400,14,cma-es-ppmf-dp-2-pt-0.1
300098,30,Rastrigin,500,14,cma-es-ppmf-dp-2-pt-0.1
300299,30,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
65625,50,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
500003,50,Rastrigin,50,14,cma-es-ppmf-dp-2-pt-0.1
500050,50,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
500087,50,Rastrigin,200,14,cma-es-ppmf-dp-2-pt-0.1
500261,50,Rastrigin,300,14,cma-es-ppmf-dp-2-pt-0.1
500046,50,Rastrigin,400,14,cma-es-ppmf-dp-2-pt-0.1
500498,50,Rastrigin,500,14,cma-es-ppmf-dp-2-pt-0.1
500499,50,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
517109,100,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Rastrigin,50,14,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Rastrigin,200,14,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Rastrigin,300,14,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Rastrigin,400,14,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Rastrigin,500,14,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
3673,2,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
5966,2,Schaffer,50,14,cma-es-ppmf-dp-2-pt-0.1
8786,2,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
12863,2,Schaffer,200,14,cma-es-ppmf-dp-2-pt-0.1
19263,2,Schaffer,300,14,cma-es-ppmf-dp-2-pt-0.1
20049,2,Schaffer,400,14,cma-es-ppmf-dp-2-pt-0.1
20039,2,Schaffer,500,14,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
15883,5,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
14636,5,Schaffer,50,14,cma-es-ppmf-dp-2-pt-0.1
18179,5,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
28742,5,Schaffer,200,14,cma-es-ppmf-dp-2-pt-0.1
46654,5,Schaffer,300,14,cma-es-ppmf-dp-2-pt-0.1
46515,5,Schaffer,400,14,cma-es-ppmf-dp-2-pt-0.1
50099,5,Schaffer,500,14,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
58629,10,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
79814,10,Schaffer,50,14,cma-es-ppmf-dp-2-pt-0.1
74032,10,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
100097,10,Schaffer,200,14,cma-es-ppmf-dp-2-pt-0.1
100232,10,Schaffer,300,14,cma-es-ppmf-dp-2-pt-0.1
100249,10,Schaffer,400,14,cma-es-ppmf-dp-2-pt-0.1
100199,10,Schaffer,500,14,cma-es-ppmf-dp-2-pt-0.1
100099,10,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
81366,30,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
300032,30,Schaffer,50,14,cma-es-ppmf-dp-2-pt-0.1
300070,30,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
300092,30,Schaffer,200,14,cma-es-ppmf-dp-2-pt-0.1
300096,30,Schaffer,300,14,cma-es-ppmf-dp-2-pt-0.1
300348,30,Schaffer,400,14,cma-es-ppmf-dp-2-pt-0.1
300098,30,Schaffer,500,14,cma-es-ppmf-dp-2-pt-0.1
300299,30,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
64195,50,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schaffer,50,14,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schaffer,200,14,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schaffer,300,14,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schaffer,400,14,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schaffer,500,14,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
536414,100,Schaffer,10,14,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schaffer,50,14,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schaffer,100,14,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schaffer,200,14,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schaffer,300,14,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schaffer,400,14,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schaffer,500,14,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schaffer,1000,14,cma-es-ppmf-dp-2-pt-0.1
3453,2,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
4640,2,Schwefel,50,14,cma-es-ppmf-dp-2-pt-0.1
5554,2,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
9848,2,Schwefel,200,14,cma-es-ppmf-dp-2-pt-0.1
13243,2,Schwefel,300,14,cma-es-ppmf-dp-2-pt-0.1
16841,2,Schwefel,400,14,cma-es-ppmf-dp-2-pt-0.1
19538,2,Schwefel,500,14,cma-es-ppmf-dp-2-pt-0.1
20019,2,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
13650,5,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
6272,5,Schwefel,50,14,cma-es-ppmf-dp-2-pt-0.1
9493,5,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
15074,5,Schwefel,200,14,cma-es-ppmf-dp-2-pt-0.1
20768,5,Schwefel,300,14,cma-es-ppmf-dp-2-pt-0.1
26064,5,Schwefel,400,14,cma-es-ppmf-dp-2-pt-0.1
31061,5,Schwefel,500,14,cma-es-ppmf-dp-2-pt-0.1
50049,5,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
11560,10,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
7802,10,Schwefel,50,14,cma-es-ppmf-dp-2-pt-0.1
13230,10,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
22511,10,Schwefel,200,14,cma-es-ppmf-dp-2-pt-0.1
30701,10,Schwefel,300,14,cma-es-ppmf-dp-2-pt-0.1
38495,10,Schwefel,400,14,cma-es-ppmf-dp-2-pt-0.1
46592,10,Schwefel,500,14,cma-es-ppmf-dp-2-pt-0.1
82081,10,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
15190,30,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
178397,30,Schwefel,50,14,cma-es-ppmf-dp-2-pt-0.1
199171,30,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
215069,30,Schwefel,200,14,cma-es-ppmf-dp-2-pt-0.1
187221,30,Schwefel,300,14,cma-es-ppmf-dp-2-pt-0.1
65362,30,Schwefel,400,14,cma-es-ppmf-dp-2-pt-0.1
78656,30,Schwefel,500,14,cma-es-ppmf-dp-2-pt-0.1
142141,30,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
65207,50,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
500003,50,Schwefel,50,14,cma-es-ppmf-dp-2-pt-0.1
500050,50,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
500087,50,Schwefel,200,14,cma-es-ppmf-dp-2-pt-0.1
500261,50,Schwefel,300,14,cma-es-ppmf-dp-2-pt-0.1
500046,50,Schwefel,400,14,cma-es-ppmf-dp-2-pt-0.1
500498,50,Schwefel,500,14,cma-es-ppmf-dp-2-pt-0.1
500499,50,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
602546,100,Schwefel,10,14,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Schwefel,50,14,cma-es-ppmf-dp-2-pt-0.1
1000000,100,Schwefel,100,14,cma-es-ppmf-dp-2-pt-0.1
1000175,100,Schwefel,200,14,cma-es-ppmf-dp-2-pt-0.1
1000222,100,Schwefel,300,14,cma-es-ppmf-dp-2-pt-0.1
1000093,100,Schwefel,400,14,cma-es-ppmf-dp-2-pt-0.1
1000496,100,Schwefel,500,14,cma-es-ppmf-dp-2-pt-0.1
1000999,100,Schwefel,1000,14,cma-es-ppmf-dp-2-pt-0.1
3717,2,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
5966,2,Griewank,50,14,cma-es-ppmf-dp-2-pt-0.1
9392,2,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
15878,2,Griewank,200,14,cma-es-ppmf-dp-2-pt-0.1
20166,2,Griewank,300,14,cma-es-ppmf-dp-2-pt-0.1
20049,2,Griewank,400,14,cma-es-ppmf-dp-2-pt-0.1
20039,2,Griewank,500,14,cma-es-ppmf-dp-2-pt-0.1
20019,2,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
14464,5,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
17492,5,Griewank,50,14,cma-es-ppmf-dp-2-pt-0.1
28683,5,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
39998,5,Griewank,200,14,cma-es-ppmf-dp-2-pt-0.1
31604,5,Griewank,300,14,cma-es-ppmf-dp-2-pt-0.1
27668,5,Griewank,400,14,cma-es-ppmf-dp-2-pt-0.1
28055,5,Griewank,500,14,cma-es-ppmf-dp-2-pt-0.1
37036,5,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
65240,10,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
4589,10,Griewank,50,14,cma-es-ppmf-dp-2-pt-0.1
7675,10,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
13064,10,Griewank,200,14,cma-es-ppmf-dp-2-pt-0.1
17156,10,Griewank,300,14,cma-es-ppmf-dp-2-pt-0.1
23257,10,Griewank,400,14,cma-es-ppmf-dp-2-pt-0.1
26552,10,Griewank,500,14,cma-es-ppmf-dp-2-pt-0.1
48047,10,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
9503,30,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
11270,30,Griewank,50,14,cma-es-ppmf-dp-2-pt-0.1
17068,30,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
25727,30,Griewank,200,14,cma-es-ppmf-dp-2-pt-0.1
34915,30,Griewank,300,14,cma-es-ppmf-dp-2-pt-0.1
40500,30,Griewank,400,14,cma-es-ppmf-dp-2-pt-0.1
47093,30,Griewank,500,14,cma-es-ppmf-dp-2-pt-0.1
80079,30,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
67165,50,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
500003,50,Griewank,50,14,cma-es-ppmf-dp-2-pt-0.1
30804,50,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
49646,50,Griewank,200,14,cma-es-ppmf-dp-2-pt-0.1
61102,50,Griewank,300,14,cma-es-ppmf-dp-2-pt-0.1
71377,50,Griewank,400,14,cma-es-ppmf-dp-2-pt-0.1
88676,50,Griewank,500,14,cma-es-ppmf-dp-2-pt-0.1
130129,50,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
528494,100,Griewank,10,14,cma-es-ppmf-dp-2-pt-0.1
1000007,100,Griewank,50,14,cma-es-ppmf-dp-2-pt-0.1
75143,100,Griewank,100,14,cma-es-ppmf-dp-2-pt-0.1
118388,100,Griewank,200,14,cma-es-ppmf-dp-2-pt-0.1
152305,100,Griewank,300,14,cma-es-ppmf-dp-2-pt-0.1
184459,100,Griewank,400,14,cma-es-ppmf-dp-2-pt-0.1
212924,100,Griewank,500,14,cma-es-ppmf-dp-2-pt-0.1
331330,100,Griewank,1000,14,cma-es-ppmf-dp-2-pt-0.1
3354,2,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
5660,2,Rastrigin,50,15,cma-es-ppmf-dp-2-pt-0.1
11715,2,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
7838,2,Rastrigin,200,15,cma-es-ppmf-dp-2-pt-0.1
11437,2,Rastrigin,300,15,cma-es-ppmf-dp-2-pt-0.1
13232,2,Rastrigin,400,15,cma-es-ppmf-dp-2-pt-0.1
20039,2,Rastrigin,500,15,cma-es-ppmf-dp-2-pt-0.1
20019,2,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
13232,5,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
16676,5,Rastrigin,50,15,cma-es-ppmf-dp-2-pt-0.1
23835,5,Rastrigin,100,15,cma-es-ppmf-dp-2-pt-0.1
17888,5,Rastrigin,200,15,cma-es-ppmf-dp-2-pt-0.1
18059,5,Rastrigin,300,15,cma-es-ppmf-dp-2-pt-0.1
19648,5,Rastrigin,400,15,cma-es-ppmf-dp-2-pt-0.1
24047,5,Rastrigin,500,15,cma-es-ppmf-dp-2-pt-0.1
42041,5,Rastrigin,1000,15,cma-es-ppmf-dp-2-pt-0.1
78638,10,Rastrigin,10,15,cma-es-ppmf-dp-2-pt-0.1
100010,10,Rastrigin,50,15,cma-es-ppmf-dp-2-pt-0.1
