FE,N,Eval,p_target,d_param,Iteration,Alg
89599,50,Sphere,0.3,0.1,20,cma-es-ppmf-dp-0.1-pt-0.3
63999,50,Sphere,0.4,0.1,20,cma-es-ppmf-dp-0.1-pt-0.4
47999,50,Sphere,0.5,0.1,20,cma-es-ppmf-dp-0.1-pt-0.5
50199,50,Sphere,0.6,0.1,20,cma-es-ppmf-dp-0.1-pt-0.6
254199,50,Sphere,0.9,0.1,20,cma-es-ppmf-dp-0.1-pt-0.9
110199,50,Sphere,0.1,0.3,20,cma-es-ppmf-dp-0.3-pt-0.1
58199,50,Sphere,0.2,0.3,20,cma-es-ppmf-dp-0.3-pt-0.2
38799,50,Sphere,0.3,0.3,20,cma-es-ppmf-dp-0.3-pt-0.3
42599,50,Sphere,0.4,0.3,20,cma-es-ppmf-dp-0.3-pt-0.4
51399,50,Sphere,0.5,0.3,20,cma-es-ppmf-dp-0.3-pt-0.5
61999,50,Sphere,0.6,0.3,20,cma-es-ppmf-dp-0.3-pt-0.6
138599,50,Sphere,0.9,0.3,20,cma-es-ppmf-dp-0.3-pt-0.9
74199,50,Sphere,0.1,0.5,20,cma-es-ppmf-dp-0.5-pt-0.1
39399,50,Sphere,0.2,0.5,20,cma-es-ppmf-dp-0.5-pt-0.2
38999,50,Sphere,0.3,0.5,20,cma-es-ppmf-dp-0.5-pt-0.3
47199,50,Sphere,0.4,0.5,20,cma-es-ppmf-dp-0.5-pt-0.4
52199,50,Sphere,0.5,0.5,20,cma-es-ppmf-dp-0.5-pt-0.5
64999,50,Sphere,0.6,0.5,20,cma-es-ppmf-dp-0.5-pt-0.6
500199,50,Sphere,0.9,0.5,20,cma-es-ppmf-dp-0.5-pt-0.9
43999,50,Sphere,0.1,1,20,cma-es-ppmf-dp-1-pt-0.1
39999,50,Sphere,0.2,1,20,cma-es-ppmf-dp-1-pt-0.2
42199,50,Sphere,0.3,1,20,cma-es-ppmf-dp-1-pt-0.3
43599,50,Sphere,0.4,1,20,cma-es-ppmf-dp-1-pt-0.4
44399,50,Sphere,0.5,1,20,cma-es-ppmf-dp-1-pt-0.5
76199,50,Sphere,0.6,1,20,cma-es-ppmf-dp-1-pt-0.6
500199,50,Sphere,0.9,1,20,cma-es-ppmf-dp-1-pt-0.9
33999,50,Sphere,0.1,2,20,cma-es-ppmf-dp-2-pt-0.1
38399,50,Sphere,0.2,2,20,cma-es-ppmf-dp-2-pt-0.2
35799,50,Sphere,0.3,2,20,cma-es-ppmf-dp-2-pt-0.3
500199,50,Sphere,0.4,2,20,cma-es-ppmf-dp-2-pt-0.4
48199,50,Sphere,0.5,2,20,cma-es-ppmf-dp-2-pt-0.5
500199,50,Sphere,0.6,2,20,cma-es-ppmf-dp-2-pt-0.6
500199,50,Sphere,0.9,2,20,cma-es-ppmf-dp-2-pt-0.9
500199,50,Sphere,0.1,10,20,cma-es-ppmf-dp-10-pt-0.1
500199,50,Sphere,0.2,10,20,cma-es-ppmf-dp-10-pt-0.2
500199,50,Sphere,0.3,10,20,cma-es-ppmf-dp-10-pt-0.3
500199,50,Sphere,0.4,10,20,cma-es-ppmf-dp-10-pt-0.4
500199,50,Sphere,0.5,10,20,cma-es-ppmf-dp-10-pt-0.5
500199,50,Sphere,0.6,10,20,cma-es-ppmf-dp-10-pt-0.6
500199,50,Sphere,0.9,10,20,cma-es-ppmf-dp-10-pt-0.9
500199,50,Sphere,0.1,50,20,cma-es-ppmf-dp-50-pt-0.1
500199,50,Sphere,0.2,50,20,cma-es-ppmf-dp-50-pt-0.2
500199,50,Sphere,0.3,50,20,cma-es-ppmf-dp-50-pt-0.3
500199,50,Sphere,0.4,50,20,cma-es-ppmf-dp-50-pt-0.4
500199,50,Sphere,0.5,50,20,cma-es-ppmf-dp-50-pt-0.5
500199,50,Sphere,0.6,50,20,cma-es-ppmf-dp-50-pt-0.6
500199,50,Sphere,0.9,50,20,cma-es-ppmf-dp-50-pt-0.9
500199,50,Sphere,0.1,100,20,cma-es-ppmf-dp-100-pt-0.1
500199,50,Sphere,0.2,100,20,cma-es-ppmf-dp-100-pt-0.2
500199,50,Sphere,0.3,100,20,cma-es-ppmf-dp-100-pt-0.3
500199,50,Sphere,0.4,100,20,cma-es-ppmf-dp-100-pt-0.4
500199,50,Sphere,0.5,100,20,cma-es-ppmf-dp-100-pt-0.5
500199,50,Sphere,0.6,100,20,cma-es-ppmf-dp-100-pt-0.6
500199,50,Sphere,0.9,100,20,cma-es-ppmf-dp-100-pt-0.9
2591,2,Ellips10,0.1,0.1,20,cma-es-ppmf-dp-0.1-pt-0.1
2087,2,Ellips10,0.2,0.1,20,cma-es-ppmf-dp-0.1-pt-0.2
1975,2,Ellips10,0.3,0.1,20,cma-es-ppmf-dp-0.1-pt-0.3
1727,2,Ellips10,0.4,0.1,20,cma-es-ppmf-dp-0.1-pt-0.4
1367,2,Ellips10,0.5,0.1,20,cma-es-ppmf-dp-0.1-pt-0.5
1143,2,Ellips10,0.6,0.1,20,cma-es-ppmf-dp-0.1-pt-0.6
1247,2,Ellips10,0.9,0.1,20,cma-es-ppmf-dp-0.1-pt-0.9
3287,2,Ellips10,0.1,0.3,20,cma-es-ppmf-dp-0.3-pt-0.1
2359,2,Ellips10,0.2,0.3,20,cma-es-ppmf-dp-0.3-pt-0.2
1423,2,Ellips10,0.3,0.3,20,cma-es-ppmf-dp-0.3-pt-0.3
1191,2,Ellips10,0.4,0.3,20,cma-es-ppmf-dp-0.3-pt-0.4
1031,2,Ellips10,0.5,0.3,20,cma-es-ppmf-dp-0.3-pt-0.5
767,2,Ellips10,0.6,0.3,20,cma-es-ppmf-dp-0.3-pt-0.6
1271,2,Ellips10,0.9,0.3,20,cma-es-ppmf-dp-0.3-pt-0.9
3487,2,Ellips10,0.1,0.5,20,cma-es-ppmf-dp-0.5-pt-0.1
2127,2,Ellips10,0.2,0.5,20,cma-es-ppmf-dp-0.5-pt-0.2
1279,2,Ellips10,0.3,0.5,20,cma-es-ppmf-dp-0.5-pt-0.3
911,2,Ellips10,0.4,0.5,20,cma-es-ppmf-dp-0.5-pt-0.4
759,2,Ellips10,0.5,0.5,20,cma-es-ppmf-dp-0.5-pt-0.5
639,2,Ellips10,0.6,0.5,20,cma-es-ppmf-dp-0.5-pt-0.6
4223,2,Ellips10,0.9,0.5,20,cma-es-ppmf-dp-0.5-pt-0.9
3495,2,Ellips10,0.1,1,20,cma-es-ppmf-dp-1-pt-0.1
2439,2,Ellips10,0.2,1,20,cma-es-ppmf-dp-1-pt-0.2
919,2,Ellips10,0.3,1,20,cma-es-ppmf-dp-1-pt-0.3
815,2,Ellips10,0.4,1,20,cma-es-ppmf-dp-1-pt-0.4
783,2,Ellips10,0.5,1,20,cma-es-ppmf-dp-1-pt-0.5
711,2,Ellips10,0.6,1,20,cma-es-ppmf-dp-1-pt-0.6
6471,2,Ellips10,0.9,1,20,cma-es-ppmf-dp-1-pt-0.9
3631,2,Ellips10,0.1,2,20,cma-es-ppmf-dp-2-pt-0.1
3655,2,Ellips10,0.2,2,20,cma-es-ppmf-dp-2-pt-0.2
4055,2,Ellips10,0.3,2,20,cma-es-ppmf-dp-2-pt-0.3
1167,2,Ellips10,0.4,2,20,cma-es-ppmf-dp-2-pt-0.4
1463,2,Ellips10,0.5,2,20,cma-es-ppmf-dp-2-pt-0.5
831,2,Ellips10,0.6,2,20,cma-es-ppmf-dp-2-pt-0.6
13439,2,Ellips10,0.9,2,20,cma-es-ppmf-dp-2-pt-0.9
4703,2,Ellips10,0.1,10,20,cma-es-ppmf-dp-10-pt-0.1
16543,2,Ellips10,0.2,10,20,cma-es-ppmf-dp-10-pt-0.2
14343,2,Ellips10,0.3,10,20,cma-es-ppmf-dp-10-pt-0.3
18847,2,Ellips10,0.4,10,20,cma-es-ppmf-dp-10-pt-0.4
12407,2,Ellips10,0.5,10,20,cma-es-ppmf-dp-10-pt-0.5
18143,2,Ellips10,0.6,10,20,cma-es-ppmf-dp-10-pt-0.6
5455,2,Ellips10,0.9,10,20,cma-es-ppmf-dp-10-pt-0.9
14095,2,Ellips10,0.1,50,20,cma-es-ppmf-dp-50-pt-0.1
8767,2,Ellips10,0.2,50,20,cma-es-ppmf-dp-50-pt-0.2
5727,2,Ellips10,0.3,50,20,cma-es-ppmf-dp-50-pt-0.3
16655,2,Ellips10,0.4,50,20,cma-es-ppmf-dp-50-pt-0.4
17559,2,Ellips10,0.5,50,20,cma-es-ppmf-dp-50-pt-0.5
12503,2,Ellips10,0.6,50,20,cma-es-ppmf-dp-50-pt-0.6
18735,2,Ellips10,0.9,50,20,cma-es-ppmf-dp-50-pt-0.9
12687,2,Ellips10,0.1,100,20,cma-es-ppmf-dp-100-pt-0.1
9039,2,Ellips10,0.2,100,20,cma-es-ppmf-dp-100-pt-0.2
7039,2,Ellips10,0.3,100,20,cma-es-ppmf-dp-100-pt-0.3
14087,2,Ellips10,0.4,100,20,cma-es-ppmf-dp-100-pt-0.4
4831,2,Ellips10,0.5,100,20,cma-es-ppmf-dp-100-pt-0.5
9319,2,Ellips10,0.6,100,20,cma-es-ppmf-dp-100-pt-0.6
10095,2,Ellips10,0.9,100,20,cma-es-ppmf-dp-100-pt-0.9
6899,5,Ellips10,0.1,0.1,20,cma-es-ppmf-dp-0.1-pt-0.1
5779,5,Ellips10,0.2,0.1,20,cma-es-ppmf-dp-0.1-pt-0.2
4959,5,Ellips10,0.3,0.1,20,cma-es-ppmf-dp-0.1-pt-0.3
3899,5,Ellips10,0.4,0.1,20,cma-es-ppmf-dp-0.1-pt-0.4
3439,5,Ellips10,0.5,0.1,20,cma-es-ppmf-dp-0.1-pt-0.5
3139,5,Ellips10,0.6,0.1,20,cma-es-ppmf-dp-0.1-pt-0.6
4699,5,Ellips10,0.9,0.1,20,cma-es-ppmf-dp-0.1-pt-0.9
5219,5,Ellips10,0.1,0.3,20,cma-es-ppmf-dp-0.3-pt-0.1
3719,5,Ellips10,0.2,0.3,20,cma-es-ppmf-dp-0.3-pt-0.2
2699,5,Ellips10,0.3,0.3,20,cma-es-ppmf-dp-0.3-pt-0.3
2359,5,Ellips10,0.4,0.3,20,cma-es-ppmf-dp-0.3-pt-0.4
2019,5,Ellips10,0.5,0.3,20,cma-es-ppmf-dp-0.3-pt-0.5
2019,5,Ellips10,0.6,0.3,20,cma-es-ppmf-dp-0.3-pt-0.6
3359,5,Ellips10,0.9,0.3,20,cma-es-ppmf-dp-0.3-pt-0.9
4499,5,Ellips10,0.1,0.5,20,cma-es-ppmf-dp-0.5-pt-0.1
3039,5,Ellips10,0.2,0.5,20,cma-es-ppmf-dp-0.5-pt-0.2
2039,5,Ellips10,0.3,0.5,20,cma-es-ppmf-dp-0.5-pt-0.3
1719,5,Ellips10,0.4,0.5,20,cma-es-ppmf-dp-0.5-pt-0.4
1679,5,Ellips10,0.5,0.5,20,cma-es-ppmf-dp-0.5-pt-0.5
1539,5,Ellips10,0.6,0.5,20,cma-es-ppmf-dp-0.5-pt-0.6
2399,5,Ellips10,0.9,0.5,20,cma-es-ppmf-dp-0.5-pt-0.9
3459,5,Ellips10,0.1,1,20,cma-es-ppmf-dp-1-pt-0.1
2179,5,Ellips10,0.2,1,20,cma-es-ppmf-dp-1-pt-0.2
1759,5,Ellips10,0.3,1,20,cma-es-ppmf-dp-1-pt-0.3
1479,5,Ellips10,0.4,1,20,cma-es-ppmf-dp-1-pt-0.4
1759,5,Ellips10,0.5,1,20,cma-es-ppmf-dp-1-pt-0.5
1499,5,Ellips10,0.6,1,20,cma-es-ppmf-dp-1-pt-0.6
15799,5,Ellips10,0.9,1,20,cma-es-ppmf-dp-1-pt-0.9
2599,5,Ellips10,0.1,2,20,cma-es-ppmf-dp-2-pt-0.1
1639,5,Ellips10,0.2,2,20,cma-es-ppmf-dp-2-pt-0.2
1819,5,Ellips10,0.3,2,20,cma-es-ppmf-dp-2-pt-0.3
2119,5,Ellips10,0.4,2,20,cma-es-ppmf-dp-2-pt-0.4
2299,5,Ellips10,0.5,2,20,cma-es-ppmf-dp-2-pt-0.5
2839,5,Ellips10,0.6,2,20,cma-es-ppmf-dp-2-pt-0.6
16299,5,Ellips10,0.9,2,20,cma-es-ppmf-dp-2-pt-0.9
15439,5,Ellips10,0.1,10,20,cma-es-ppmf-dp-10-pt-0.1
21679,5,Ellips10,0.2,10,20,cma-es-ppmf-dp-10-pt-0.2
21059,5,Ellips10,0.3,10,20,cma-es-ppmf-dp-10-pt-0.3
17699,5,Ellips10,0.4,10,20,cma-es-ppmf-dp-10-pt-0.4
20379,5,Ellips10,0.5,10,20,cma-es-ppmf-dp-10-pt-0.5
18099,5,Ellips10,0.6,10,20,cma-es-ppmf-dp-10-pt-0.6
13599,5,Ellips10,0.9,10,20,cma-es-ppmf-dp-10-pt-0.9
18979,5,Ellips10,0.1,50,20,cma-es-ppmf-dp-50-pt-0.1
13979,5,Ellips10,0.2,50,20,cma-es-ppmf-dp-50-pt-0.2
20559,5,Ellips10,0.3,50,20,cma-es-ppmf-dp-50-pt-0.3
13559,5,Ellips10,0.4,50,20,cma-es-ppmf-dp-50-pt-0.4
17259,5,Ellips10,0.5,50,20,cma-es-ppmf-dp-50-pt-0.5
14719,5,Ellips10,0.6,50,20,cma-es-ppmf-dp-50-pt-0.6
18239,5,Ellips10,0.9,50,20,cma-es-ppmf-dp-50-pt-0.9
19399,5,Ellips10,0.1,100,20,cma-es-ppmf-dp-100-pt-0.1
20619,5,Ellips10,0.2,100,20,cma-es-ppmf-dp-100-pt-0.2
17279,5,Ellips10,0.3,100,20,cma-es-ppmf-dp-100-pt-0.3
21819,5,Ellips10,0.4,100,20,cma-es-ppmf-dp-100-pt-0.4
16319,5,Ellips10,0.5,100,20,cma-es-ppmf-dp-100-pt-0.5
16259,5,Ellips10,0.6,100,20,cma-es-ppmf-dp-100-pt-0.6
20659,5,Ellips10,0.9,100,20,cma-es-ppmf-dp-100-pt-0.9
18799,10,Ellips10,0.1,0.1,20,cma-es-ppmf-dp-0.1-pt-0.1
14479,10,Ellips10,0.2,0.1,20,cma-es-ppmf-dp-0.1-pt-0.2
11239,10,Ellips10,0.3,0.1,20,cma-es-ppmf-dp-0.1-pt-0.3
8919,10,Ellips10,0.4,0.1,20,cma-es-ppmf-dp-0.1-pt-0.4
7799,10,Ellips10,0.5,0.1,20,cma-es-ppmf-dp-0.1-pt-0.5
6799,10,Ellips10,0.6,0.1,20,cma-es-ppmf-dp-0.1-pt-0.6
8919,10,Ellips10,0.9,0.1,20,cma-es-ppmf-dp-0.1-pt-0.9
12879,10,Ellips10,0.1,0.3,20,cma-es-ppmf-dp-0.3-pt-0.1
8159,10,Ellips10,0.2,0.3,20,cma-es-ppmf-dp-0.3-pt-0.2
5919,10,Ellips10,0.3,0.3,20,cma-es-ppmf-dp-0.3-pt-0.3
5359,10,Ellips10,0.4,0.3,20,cma-es-ppmf-dp-0.3-pt-0.4
5079,10,Ellips10,0.5,0.3,20,cma-es-ppmf-dp-0.3-pt-0.5
6239,10,Ellips10,0.6,0.3,20,cma-es-ppmf-dp-0.3-pt-0.6
35639,10,Ellips10,0.9,0.3,20,cma-es-ppmf-dp-0.3-pt-0.9
9679,10,Ellips10,0.1,0.5,20,cma-es-ppmf-dp-0.5-pt-0.1
5799,10,Ellips10,0.2,0.5,20,cma-es-ppmf-dp-0.5-pt-0.2
4359,10,Ellips10,0.3,0.5,20,cma-es-ppmf-dp-0.5-pt-0.3
4239,10,Ellips10,0.4,0.5,20,cma-es-ppmf-dp-0.5-pt-0.4
4439,10,Ellips10,0.5,0.5,20,cma-es-ppmf-dp-0.5-pt-0.5
6719,10,Ellips10,0.6,0.5,20,cma-es-ppmf-dp-0.5-pt-0.6
5399,10,Ellips10,0.9,0.5,20,cma-es-ppmf-dp-0.5-pt-0.9
6159,10,Ellips10,0.1,1,20,cma-es-ppmf-dp-1-pt-0.1
4359,10,Ellips10,0.2,1,20,cma-es-ppmf-dp-1-pt-0.2
4039,10,Ellips10,0.3,1,20,cma-es-ppmf-dp-1-pt-0.3
4839,10,Ellips10,0.4,1,20,cma-es-ppmf-dp-1-pt-0.4
4919,10,Ellips10,0.5,1,20,cma-es-ppmf-dp-1-pt-0.5
5439,10,Ellips10,0.6,1,20,cma-es-ppmf-dp-1-pt-0.6
48199,10,Ellips10,0.9,1,20,cma-es-ppmf-dp-1-pt-0.9
4319,10,Ellips10,0.1,2,20,cma-es-ppmf-dp-2-pt-0.1
3519,10,Ellips10,0.2,2,20,cma-es-ppmf-dp-2-pt-0.2
3319,10,Ellips10,0.3,2,20,cma-es-ppmf-dp-2-pt-0.3
4839,10,Ellips10,0.4,2,20,cma-es-ppmf-dp-2-pt-0.4
5199,10,Ellips10,0.5,2,20,cma-es-ppmf-dp-2-pt-0.5
9559,10,Ellips10,0.6,2,20,cma-es-ppmf-dp-2-pt-0.6
48079,10,Ellips10,0.9,2,20,cma-es-ppmf-dp-2-pt-0.9
47639,10,Ellips10,0.1,10,20,cma-es-ppmf-dp-10-pt-0.1
49279,10,Ellips10,0.2,10,20,cma-es-ppmf-dp-10-pt-0.2
51919,10,Ellips10,0.3,10,20,cma-es-ppmf-dp-10-pt-0.3
42759,10,Ellips10,0.4,10,20,cma-es-ppmf-dp-10-pt-0.4
60239,10,Ellips10,0.5,10,20,cma-es-ppmf-dp-10-pt-0.5
40239,10,Ellips10,0.6,10,20,cma-es-ppmf-dp-10-pt-0.6
40519,10,Ellips10,0.9,10,20,cma-es-ppmf-dp-10-pt-0.9
45159,10,Ellips10,0.1,50,20,cma-es-ppmf-dp-50-pt-0.1
41799,10,Ellips10,0.2,50,20,cma-es-ppmf-dp-50-pt-0.2
47559,10,Ellips10,0.3,50,20,cma-es-ppmf-dp-50-pt-0.3
40279,10,Ellips10,0.4,50,20,cma-es-ppmf-dp-50-pt-0.4
42879,10,Ellips10,0.5,50,20,cma-es-ppmf-dp-50-pt-0.5
31679,10,Ellips10,0.6,50,20,cma-es-ppmf-dp-50-pt-0.6
39999,10,Ellips10,0.9,50,20,cma-es-ppmf-dp-50-pt-0.9
43079,10,Ellips10,0.1,100,20,cma-es-ppmf-dp-100-pt-0.1
45759,10,Ellips10,0.2,100,20,cma-es-ppmf-dp-100-pt-0.2
41119,10,Ellips10,0.3,100,20,cma-es-ppmf-dp-100-pt-0.3
46359,10,Ellips10,0.4,100,20,cma-es-ppmf-dp-100-pt-0.4
33759,10,Ellips10,0.5,100,20,cma-es-ppmf-dp-100-pt-0.5
43199,10,Ellips10,0.6,100,20,cma-es-ppmf-dp-100-pt-0.6
43399,10,Ellips10,0.9,100,20,cma-es-ppmf-dp-100-pt-0.9
114839,30,Ellips10,0.1,0.1,20,cma-es-ppmf-dp-0.1-pt-0.1
71279,30,Ellips10,0.2,0.1,20,cma-es-ppmf-dp-0.1-pt-0.2
49439,30,Ellips10,0.3,0.1,20,cma-es-ppmf-dp-0.1-pt-0.3
36239,30,Ellips10,0.4,0.1,20,cma-es-ppmf-dp-0.1-pt-0.4
29999,30,Ellips10,0.5,0.1,20,cma-es-ppmf-dp-0.1-pt-0.5
36479,30,Ellips10,0.6,0.1,20,cma-es-ppmf-dp-0.1-pt-0.6
70439,30,Ellips10,0.9,0.1,20,cma-es-ppmf-dp-0.1-pt-0.9
58799,30,Ellips10,0.1,0.3,20,cma-es-ppmf-dp-0.3-pt-0.1
32039,30,Ellips10,0.2,0.3,20,cma-es-ppmf-dp-0.3-pt-0.2
25439,30,Ellips10,0.3,0.3,20,cma-es-ppmf-dp-0.3-pt-0.3
28799,30,Ellips10,0.4,0.3,20,cma-es-ppmf-dp-0.3-pt-0.4
33959,30,Ellips10,0.5,0.3,20,cma-es-ppmf-dp-0.3-pt-0.5
42719,30,Ellips10,0.6,0.3,20,cma-es-ppmf-dp-0.3-pt-0.6
300119,30,Ellips10,0.9,0.3,20,cma-es-ppmf-dp-0.3-pt-0.9
40439,30,Ellips10,0.1,0.5,20,cma-es-ppmf-dp-0.5-pt-0.1
24719,30,Ellips10,0.2,0.5,20,cma-es-ppmf-dp-0.5-pt-0.2
25079,30,Ellips10,0.3,0.5,20,cma-es-ppmf-dp-0.5-pt-0.3
30839,30,Ellips10,0.4,0.5,20,cma-es-ppmf-dp-0.5-pt-0.4
33719,30,Ellips10,0.5,0.5,20,cma-es-ppmf-dp-0.5-pt-0.5
42839,30,Ellips10,0.6,0.5,20,cma-es-ppmf-dp-0.5-pt-0.6
300119,30,Ellips10,0.9,0.5,20,cma-es-ppmf-dp-0.5-pt-0.9
23519,30,Ellips10,0.1,1,20,cma-es-ppmf-dp-1-pt-0.1
24239,30,Ellips10,0.2,1,20,cma-es-ppmf-dp-1-pt-0.2
26279,30,Ellips10,0.3,1,20,cma-es-ppmf-dp-1-pt-0.3
27719,30,Ellips10,0.4,1,20,cma-es-ppmf-dp-1-pt-0.4
32039,30,Ellips10,0.5,1,20,cma-es-ppmf-dp-1-pt-0.5
50279,30,Ellips10,0.6,1,20,cma-es-ppmf-dp-1-pt-0.6
300119,30,Ellips10,0.9,1,20,cma-es-ppmf-dp-1-pt-0.9
21119,30,Ellips10,0.1,2,20,cma-es-ppmf-dp-2-pt-0.1
23519,30,Ellips10,0.2,2,20,cma-es-ppmf-dp-2-pt-0.2
24719,30,Ellips10,0.3,2,20,cma-es-ppmf-dp-2-pt-0.3
25799,30,Ellips10,0.4,2,20,cma-es-ppmf-dp-2-pt-0.4
300119,30,Ellips10,0.5,2,20,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips10,0.6,2,20,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips10,0.9,2,20,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips10,0.1,10,20,cma-es-ppmf-dp-10-pt-0.1
300119,30,Ellips10,0.2,10,20,cma-es-ppmf-dp-10-pt-0.2
300119,30,Ellips10,0.3,10,20,cma-es-ppmf-dp-10-pt-0.3
300119,30,Ellips10,0.4,10,20,cma-es-ppmf-dp-10-pt-0.4
300119,30,Ellips10,0.5,10,20,cma-es-ppmf-dp-10-pt-0.5
300119,30,Ellips10,0.6,10,20,cma-es-ppmf-dp-10-pt-0.6
300119,30,Ellips10,0.9,10,20,cma-es-ppmf-dp-10-pt-0.9
300119,30,Ellips10,0.1,50,20,cma-es-ppmf-dp-50-pt-0.1
300119,30,Ellips10,0.2,50,20,cma-es-ppmf-dp-50-pt-0.2
300119,30,Ellips10,0.3,50,20,cma-es-ppmf-dp-50-pt-0.3
300119,30,Ellips10,0.4,50,20,cma-es-ppmf-dp-50-pt-0.4
300119,30,Ellips10,0.5,50,20,cma-es-ppmf-dp-50-pt-0.5
300119,30,Ellips10,0.6,50,20,cma-es-ppmf-dp-50-pt-0.6
300119,30,Ellips10,0.9,50,20,cma-es-ppmf-dp-50-pt-0.9
300119,30,Ellips10,0.1,100,20,cma-es-ppmf-dp-100-pt-0.1
300119,30,Ellips10,0.2,100,20,cma-es-ppmf-dp-100-pt-0.2
300119,30,Ellips10,0.3,100,20,cma-es-ppmf-dp-100-pt-0.3
300119,30,Ellips10,0.4,100,20,cma-es-ppmf-dp-100-pt-0.4
300119,30,Ellips10,0.5,100,20,cma-es-ppmf-dp-100-pt-0.5
300119,30,Ellips10,0.6,100,20,cma-es-ppmf-dp-100-pt-0.6
300119,30,Ellips10,0.9,100,20,cma-es-ppmf-dp-100-pt-0.9
250999,50,Ellips10,0.1,0.1,20,cma-es-ppmf-dp-0.1-pt-0.1
140399,50,Ellips10,0.2,0.1,20,cma-es-ppmf-dp-0.1-pt-0.2
92599,50,Ellips10,0.3,0.1,20,cma-es-ppmf-dp-0.1-pt-0.3
68999,50,Ellips10,0.4,0.1,20,cma-es-ppmf-dp-0.1-pt-0.4
74599,50,Ellips10,0.5,0.1,20,cma-es-ppmf-dp-0.1-pt-0.5
96799,50,Ellips10,0.6,0.1,20,cma-es-ppmf-dp-0.1-pt-0.6
180999,50,Ellips10,0.9,0.1,20,cma-es-ppmf-dp-0.1-pt-0.9
112999,50,Ellips10,0.1,0.3,20,cma-es-ppmf-dp-0.3-pt-0.1
60199,50,Ellips10,0.2,0.3,20,cma-es-ppmf-dp-0.3-pt-0.2
64999,50,Ellips10,0.3,0.3,20,cma-es-ppmf-dp-0.3-pt-0.3
75999,50,Ellips10,0.4,0.3,20,cma-es-ppmf-dp-0.3-pt-0.4
86999,50,Ellips10,0.5,0.3,20,cma-es-ppmf-dp-0.3-pt-0.5
113999,50,Ellips10,0.6,0.3,20,cma-es-ppmf-dp-0.3-pt-0.6
500199,50,Ellips10,0.9,0.3,20,cma-es-ppmf-dp-0.3-pt-0.9
75599,50,Ellips10,0.1,0.5,20,cma-es-ppmf-dp-0.5-pt-0.1
60199,50,Ellips10,0.2,0.5,20,cma-es-ppmf-dp-0.5-pt-0.2
71999,50,Ellips10,0.3,0.5,20,cma-es-ppmf-dp-0.5-pt-0.3
80799,50,Ellips10,0.4,0.5,20,cma-es-ppmf-dp-0.5-pt-0.4
90799,50,Ellips10,0.5,0.5,20,cma-es-ppmf-dp-0.5-pt-0.5
115999,50,Ellips10,0.6,0.5,20,cma-es-ppmf-dp-0.5-pt-0.6
500199,50,Ellips10,0.9,0.5,20,cma-es-ppmf-dp-0.5-pt-0.9
49599,50,Ellips10,0.1,1,20,cma-es-ppmf-dp-1-pt-0.1
66199,50,Ellips10,0.2,1,20,cma-es-ppmf-dp-1-pt-0.2
71799,50,Ellips10,0.3,1,20,cma-es-ppmf-dp-1-pt-0.3
76399,50,Ellips10,0.4,1,20,cma-es-ppmf-dp-1-pt-0.4
78199,50,Ellips10,0.5,1,20,cma-es-ppmf-dp-1-pt-0.5
137399,50,Ellips10,0.6,1,20,cma-es-ppmf-dp-1-pt-0.6
500199,50,Ellips10,0.9,1,20,cma-es-ppmf-dp-1-pt-0.9
53399,50,Ellips10,0.1,2,20,cma-es-ppmf-dp-2-pt-0.1
59399,50,Ellips10,0.2,2,20,cma-es-ppmf-dp-2-pt-0.2
57599,50,Ellips10,0.3,2,20,cma-es-ppmf-dp-2-pt-0.3
56599,50,Ellips10,0.4,2,20,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips10,0.5,2,20,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips10,0.6,2,20,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips10,0.9,2,20,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips10,0.1,10,20,cma-es-ppmf-dp-10-pt-0.1
500199,50,Ellips10,0.2,10,20,cma-es-ppmf-dp-10-pt-0.2
500199,50,Ellips10,0.3,10,20,cma-es-ppmf-dp-10-pt-0.3
500199,50,Ellips10,0.4,10,20,cma-es-ppmf-dp-10-pt-0.4
500199,50,Ellips10,0.5,10,20,cma-es-ppmf-dp-10-pt-0.5
500199,50,Ellips10,0.6,10,20,cma-es-ppmf-dp-10-pt-0.6
500199,50,Ellips10,0.9,10,20,cma-es-ppmf-dp-10-pt-0.9
500199,50,Ellips10,0.1,50,20,cma-es-ppmf-dp-50-pt-0.1
500199,50,Ellips10,0.2,50,20,cma-es-ppmf-dp-50-pt-0.2
500199,50,Ellips10,0.3,50,20,cma-es-ppmf-dp-50-pt-0.3
500199,50,Ellips10,0.4,50,20,cma-es-ppmf-dp-50-pt-0.4
500199,50,Ellips10,0.5,50,20,cma-es-ppmf-dp-50-pt-0.5
500199,50,Ellips10,0.6,50,20,cma-es-ppmf-dp-50-pt-0.6
500199,50,Ellips10,0.9,50,20,cma-es-ppmf-dp-50-pt-0.9
500199,50,Ellips10,0.1,100,20,cma-es-ppmf-dp-100-pt-0.1
500199,50,Ellips10,0.2,100,20,cma-es-ppmf-dp-100-pt-0.2
500199,50,Ellips10,0.3,100,20,cma-es-ppmf-dp-100-pt-0.3
